id,target,acquirer,order_total_spent,credit_card_type,credit_card_company,model_score_category
276067,1,acquirer_A,145,DEBIT,company_2,high_score
261732,1,acquirer_A,122,CREDIT,company_1,low_score
116765,1,acquirer_B,95,CREDIT,company_1,intermediate_score
102389,1,acquirer_A,69,DEBIT,company_1,high_score
161916,1,acquirer_A,54,DEBIT,company_2,high_score
273188,1,acquirer_A,204,DEBIT,company_1,intermediate_score
146223,1,acquirer_B,163,DEBIT,company_2,low_score
238069,1,acquirer_A,33,DEBIT,company_1,high_score
253972,1,acquirer_A,64,DEBIT,company_1,high_score
251572,1,acquirer_B,75,DEBIT,company_1,intermediate_score
226635,1,acquirer_B,110,DEBIT,company_2,intermediate_score
172584,0,acquirer_A,99,CREDIT,company_1,low_score
119206,0,acquirer_A,99,CREDIT,company_1,low_score
130963,0,acquirer_A,99,CREDIT,company_1,low_score
256797,1,acquirer_B,80,CREDIT,company_2,low_score
136452,1,acquirer_A,282,DEBIT,company_1,low_score
141510,1,acquirer_A,105,CREDIT,company_2,intermediate_score
284075,1,acquirer_B,236,CREDIT,company_1,low_score
262476,1,acquirer_B,148,CREDIT,company_1,intermediate_score
282704,1,acquirer_A,85,DEBIT,company_1,high_score
265265,1,acquirer_B,26,DEBIT,company_1,high_score
186969,1,acquirer_B,148,CREDIT,company_2,high_score
281847,1,acquirer_A,233,CREDIT,company_1,intermediate_score
196349,1,acquirer_A,81,DEBIT,company_1,high_score
293885,1,acquirer_B,77,DEBIT,company_1,intermediate_score
262611,0,acquirer_A,139,CREDIT,company_1,low_score
116753,0,acquirer_A,139,CREDIT,company_1,low_score
200964,1,acquirer_A,81,CREDIT,company_2,low_score
255079,1,acquirer_A,139,CREDIT,company_1,low_score
214606,1,acquirer_A,17,DEBIT,company_1,high_score
243280,1,acquirer_A,127,CREDIT,company_1,intermediate_score
203899,1,acquirer_A,26,DEBIT,company_2,intermediate_score
161110,1,acquirer_A,56,DEBIT,company_1,high_score
178715,0,acquirer_B,78,DEBIT,company_2,intermediate_score
206253,1,acquirer_A,46,DEBIT,company_1,high_score
287163,1,acquirer_B,64,CREDIT,company_2,intermediate_score
171880,1,acquirer_A,68,DEBIT,company_2,intermediate_score
112647,1,acquirer_A,136,DEBIT,company_1,intermediate_score
117487,1,acquirer_A,128,DEBIT,company_1,high_score
144269,1,acquirer_B,34,CREDIT,company_1,high_score
276771,1,acquirer_A,104,DEBIT,company_1,high_score
236997,1,acquirer_A,158,CREDIT,company_1,low_score
100620,1,acquirer_B,88,CREDIT,company_1,low_score
259835,1,acquirer_A,57,CREDIT,company_1,intermediate_score
236772,1,acquirer_A,177,DEBIT,company_1,intermediate_score
126664,1,acquirer_A,96,DEBIT,company_1,intermediate_score
208641,0,acquirer_A,70,DEBIT,company_1,intermediate_score
268592,0,acquirer_A,70,DEBIT,company_1,intermediate_score
150220,0,acquirer_A,70,DEBIT,company_1,intermediate_score
107917,1,acquirer_A,81,DEBIT,company_2,high_score
204664,1,acquirer_A,24,CREDIT,company_2,high_score
285090,1,acquirer_A,37,DEBIT,company_1,intermediate_score
140413,1,acquirer_A,20,DEBIT,company_1,high_score
197331,1,acquirer_A,118,DEBIT,company_1,intermediate_score
270627,0,acquirer_B,71,DEBIT,company_1,low_score
236794,1,acquirer_B,71,DEBIT,company_1,low_score
290057,0,acquirer_B,255,CREDIT,company_2,low_score
112118,1,acquirer_A,136,DEBIT,company_1,intermediate_score
210879,0,acquirer_A,215,DEBIT,company_2,low_score
117939,0,acquirer_A,215,DEBIT,company_1,low_score
102465,1,acquirer_A,29,DEBIT,company_2,intermediate_score
290874,1,acquirer_A,197,CREDIT,company_1,intermediate_score
296849,1,acquirer_A,152,CREDIT,company_1,low_score
288775,0,acquirer_A,98,DEBIT,company_2,high_score
212068,1,acquirer_A,227,DEBIT,company_1,low_score
229632,1,acquirer_A,284,CREDIT,company_2,intermediate_score
226074,1,acquirer_A,156,DEBIT,company_1,low_score
123837,1,acquirer_A,72,CREDIT,company_1,intermediate_score
216236,0,acquirer_A,101,CREDIT,company_2,intermediate_score
237009,0,acquirer_A,101,CREDIT,company_2,intermediate_score
218939,1,acquirer_A,79,CREDIT,company_1,intermediate_score
138619,1,acquirer_A,181,CREDIT,company_1,intermediate_score
293366,1,acquirer_A,58,DEBIT,company_2,high_score
228332,0,acquirer_B,86,DEBIT,company_1,low_score
195008,0,acquirer_A,117,DEBIT,company_1,intermediate_score
224077,0,acquirer_A,200,CREDIT,company_2,low_score
218375,0,acquirer_A,173,DEBIT,company_2,low_score
170449,1,acquirer_A,200,CREDIT,company_2,low_score
285996,1,acquirer_A,75,CREDIT,company_1,high_score
102319,1,acquirer_A,34,CREDIT,company_1,intermediate_score
254820,1,acquirer_A,70,DEBIT,company_2,high_score
259153,1,acquirer_A,148,CREDIT,company_2,low_score
118639,1,acquirer_B,127,DEBIT,company_2,intermediate_score
254984,1,acquirer_A,122,CREDIT,company_2,intermediate_score
198910,1,acquirer_A,229,CREDIT,company_1,low_score
237876,1,acquirer_B,72,DEBIT,company_1,high_score
101896,1,acquirer_A,271,CREDIT,company_2,low_score
242297,1,acquirer_A,257,CREDIT,company_2,intermediate_score
126083,1,acquirer_B,53,DEBIT,company_2,low_score
237123,1,acquirer_A,218,CREDIT,company_1,intermediate_score
136527,0,acquirer_A,139,DEBIT,company_2,intermediate_score
208132,1,acquirer_A,117,CREDIT,company_1,intermediate_score
226107,1,acquirer_A,46,CREDIT,company_1,intermediate_score
177039,1,acquirer_A,134,CREDIT,company_2,intermediate_score
170431,0,acquirer_A,89,DEBIT,company_1,intermediate_score
260154,1,acquirer_A,148,DEBIT,company_2,low_score
134464,0,acquirer_A,89,CREDIT,company_2,intermediate_score
174713,1,acquirer_A,219,DEBIT,company_2,low_score
163316,1,acquirer_A,99,CREDIT,company_1,high_score
134230,1,acquirer_A,29,DEBIT,company_2,intermediate_score
206986,1,acquirer_B,182,DEBIT,company_2,intermediate_score
258432,1,acquirer_A,171,DEBIT,company_2,intermediate_score
229153,1,acquirer_B,136,CREDIT,company_2,low_score
252880,1,acquirer_B,48,CREDIT,company_1,high_score
291363,1,acquirer_A,126,DEBIT,company_1,intermediate_score
169085,1,acquirer_B,208,DEBIT,company_2,intermediate_score
200186,1,acquirer_A,78,CREDIT,company_1,intermediate_score
150367,1,acquirer_A,102,DEBIT,company_2,intermediate_score
299387,1,acquirer_B,43,DEBIT,company_2,intermediate_score
210222,1,acquirer_A,157,CREDIT,company_2,intermediate_score
109250,1,acquirer_B,91,CREDIT,company_2,intermediate_score
245162,1,acquirer_A,165,CREDIT,company_1,high_score
125524,1,acquirer_A,33,CREDIT,company_1,high_score
100058,1,acquirer_A,77,DEBIT,company_1,high_score
154322,1,acquirer_B,108,DEBIT,company_1,intermediate_score
232708,1,acquirer_B,97,DEBIT,company_1,intermediate_score
278254,1,acquirer_A,182,DEBIT,company_1,high_score
252384,0,acquirer_A,40,DEBIT,company_2,high_score
273112,1,acquirer_A,214,DEBIT,company_1,low_score
143904,0,acquirer_A,40,DEBIT,company_2,high_score
288851,1,acquirer_B,111,DEBIT,company_1,intermediate_score
196517,1,acquirer_A,156,DEBIT,company_1,intermediate_score
214390,1,acquirer_A,225,DEBIT,company_1,low_score
135658,1,acquirer_B,234,CREDIT,company_2,high_score
144300,1,acquirer_A,104,DEBIT,company_1,low_score
209141,1,acquirer_A,250,DEBIT,company_2,low_score
142415,1,acquirer_A,57,DEBIT,company_1,high_score
225511,1,acquirer_A,245,DEBIT,company_2,low_score
191890,0,acquirer_A,209,DEBIT,company_2,intermediate_score
121409,0,acquirer_A,209,DEBIT,company_2,intermediate_score
274840,1,acquirer_A,134,DEBIT,company_1,high_score
132900,1,acquirer_A,142,DEBIT,company_2,intermediate_score
216661,1,acquirer_A,196,CREDIT,company_2,low_score
170869,1,acquirer_A,131,CREDIT,company_2,intermediate_score
223207,1,acquirer_B,155,CREDIT,company_2,low_score
141234,0,acquirer_A,126,CREDIT,company_1,intermediate_score
206800,1,acquirer_A,83,CREDIT,company_1,intermediate_score
104436,0,acquirer_A,126,CREDIT,company_1,intermediate_score
218770,1,acquirer_A,242,DEBIT,company_1,high_score
230990,1,acquirer_A,235,DEBIT,company_1,intermediate_score
199283,1,acquirer_B,150,DEBIT,company_2,intermediate_score
119905,1,acquirer_B,280,CREDIT,company_2,high_score
116227,0,acquirer_A,209,CREDIT,company_2,low_score
136546,1,acquirer_B,122,DEBIT,company_2,intermediate_score
203614,1,acquirer_B,207,DEBIT,company_1,low_score
298290,1,acquirer_B,117,CREDIT,company_2,intermediate_score
154061,1,acquirer_A,77,DEBIT,company_2,intermediate_score
279076,1,acquirer_A,131,DEBIT,company_1,intermediate_score
110090,1,acquirer_A,53,DEBIT,company_1,high_score
240239,1,acquirer_A,152,DEBIT,company_2,high_score
150951,1,acquirer_A,161,CREDIT,company_1,low_score
253368,1,acquirer_A,42,DEBIT,company_2,intermediate_score
274946,1,acquirer_A,69,DEBIT,company_1,high_score
117263,1,acquirer_A,161,CREDIT,company_1,intermediate_score
165747,1,acquirer_A,43,CREDIT,company_2,high_score
200425,1,acquirer_A,166,CREDIT,company_1,low_score
176229,1,acquirer_A,195,CREDIT,company_1,low_score
152197,1,acquirer_B,82,DEBIT,company_2,intermediate_score
148618,1,acquirer_A,48,CREDIT,company_1,high_score
110482,1,acquirer_B,101,CREDIT,company_1,low_score
135027,1,acquirer_B,110,CREDIT,company_2,high_score
269612,1,acquirer_B,219,CREDIT,company_2,high_score
214127,1,acquirer_A,143,DEBIT,company_1,intermediate_score
185135,1,acquirer_A,96,DEBIT,company_1,low_score
193463,1,acquirer_A,227,DEBIT,company_1,low_score
184697,1,acquirer_A,255,CREDIT,company_1,high_score
277952,1,acquirer_B,77,DEBIT,company_2,low_score
108214,1,acquirer_A,146,DEBIT,company_2,intermediate_score
130397,1,acquirer_B,188,CREDIT,company_2,intermediate_score
278074,1,acquirer_A,38,DEBIT,company_1,high_score
131605,0,acquirer_A,114,CREDIT,company_1,intermediate_score
205391,1,acquirer_A,98,CREDIT,company_2,high_score
110398,0,acquirer_A,114,CREDIT,company_1,intermediate_score
123898,0,acquirer_B,168,DEBIT,company_1,low_score
272287,1,acquirer_A,120,DEBIT,company_1,low_score
247896,0,acquirer_B,221,CREDIT,company_2,low_score
181789,1,acquirer_A,59,DEBIT,company_2,intermediate_score
276295,1,acquirer_A,83,DEBIT,company_2,intermediate_score
223416,1,acquirer_A,275,CREDIT,company_1,intermediate_score
211585,0,acquirer_B,148,DEBIT,company_2,low_score
246522,1,acquirer_A,59,DEBIT,company_1,low_score
290676,1,acquirer_A,153,DEBIT,company_2,low_score
142746,1,acquirer_B,35,DEBIT,company_2,intermediate_score
213713,1,acquirer_A,63,DEBIT,company_2,intermediate_score
279770,1,acquirer_A,151,CREDIT,company_1,low_score
110267,1,acquirer_A,115,DEBIT,company_2,intermediate_score
131870,1,acquirer_A,89,DEBIT,company_2,high_score
286055,1,acquirer_A,79,CREDIT,company_1,intermediate_score
277137,1,acquirer_A,214,CREDIT,company_1,high_score
146256,0,acquirer_A,77,DEBIT,company_1,intermediate_score
104047,1,acquirer_A,183,DEBIT,company_1,intermediate_score
240712,1,acquirer_A,72,CREDIT,company_1,high_score
216706,1,acquirer_A,36,CREDIT,company_2,high_score
196724,1,acquirer_A,102,CREDIT,company_1,high_score
172586,0,acquirer_B,177,DEBIT,company_2,low_score
190049,0,acquirer_A,171,CREDIT,company_1,intermediate_score
224020,1,acquirer_A,63,DEBIT,company_2,high_score
168885,1,acquirer_A,186,DEBIT,company_2,intermediate_score
132237,1,acquirer_B,39,DEBIT,company_2,low_score
154879,1,acquirer_A,196,DEBIT,company_1,low_score
100806,1,acquirer_B,38,DEBIT,company_2,high_score
241546,1,acquirer_B,223,DEBIT,company_2,high_score
219299,1,acquirer_A,225,CREDIT,company_1,low_score
100403,1,acquirer_B,176,CREDIT,company_1,high_score
163875,1,acquirer_A,41,DEBIT,company_1,intermediate_score
190279,1,acquirer_A,42,DEBIT,company_1,high_score
147787,0,acquirer_A,189,CREDIT,company_2,low_score
234538,0,acquirer_A,189,CREDIT,company_2,low_score
165937,1,acquirer_A,191,CREDIT,company_2,low_score
277192,1,acquirer_B,280,CREDIT,company_1,low_score
107636,1,acquirer_A,96,DEBIT,company_1,intermediate_score
298723,1,acquirer_B,97,CREDIT,company_1,intermediate_score
169302,1,acquirer_A,59,DEBIT,company_1,intermediate_score
265807,1,acquirer_B,172,DEBIT,company_2,low_score
142666,1,acquirer_A,30,CREDIT,company_2,high_score
159872,1,acquirer_A,54,CREDIT,company_1,low_score
217436,0,acquirer_A,166,DEBIT,company_2,intermediate_score
187133,0,acquirer_B,195,DEBIT,company_2,intermediate_score
274571,0,acquirer_B,195,DEBIT,company_2,intermediate_score
159984,1,acquirer_B,192,DEBIT,company_2,intermediate_score
261668,0,acquirer_B,195,DEBIT,company_2,intermediate_score
144434,1,acquirer_A,212,CREDIT,company_1,intermediate_score
204942,1,acquirer_A,104,CREDIT,company_1,intermediate_score
211781,1,acquirer_A,124,DEBIT,company_2,intermediate_score
103724,1,acquirer_A,175,DEBIT,company_1,low_score
224736,1,acquirer_A,181,CREDIT,company_1,intermediate_score
178873,1,acquirer_A,60,DEBIT,company_1,high_score
120576,1,acquirer_A,37,DEBIT,company_1,intermediate_score
136268,1,acquirer_A,69,DEBIT,company_1,high_score
236328,1,acquirer_B,63,DEBIT,company_2,high_score
266352,1,acquirer_A,122,DEBIT,company_1,intermediate_score
193219,1,acquirer_B,116,CREDIT,company_2,high_score
211957,1,acquirer_B,125,DEBIT,company_1,intermediate_score
237867,1,acquirer_B,99,CREDIT,company_2,low_score
234445,1,acquirer_A,87,DEBIT,company_1,high_score
254721,1,acquirer_A,111,CREDIT,company_2,low_score
164390,1,acquirer_A,30,DEBIT,company_1,high_score
265575,1,acquirer_A,138,DEBIT,company_1,high_score
192115,1,acquirer_B,220,CREDIT,company_2,low_score
289182,1,acquirer_B,94,DEBIT,company_1,high_score
202755,1,acquirer_A,49,DEBIT,company_1,low_score
288113,1,acquirer_A,30,CREDIT,company_1,intermediate_score
180959,1,acquirer_A,89,DEBIT,company_1,intermediate_score
277109,1,acquirer_B,217,DEBIT,company_2,low_score
146604,0,acquirer_B,144,DEBIT,company_2,low_score
245995,0,acquirer_B,190,DEBIT,company_2,intermediate_score
119498,1,acquirer_B,154,DEBIT,company_2,intermediate_score
132842,1,acquirer_A,246,CREDIT,company_1,low_score
117476,1,acquirer_A,47,CREDIT,company_1,high_score
137657,1,acquirer_B,87,DEBIT,company_1,intermediate_score
124185,1,acquirer_A,68,CREDIT,company_1,low_score
170013,0,acquirer_A,105,DEBIT,company_1,high_score
273138,0,acquirer_A,105,DEBIT,company_1,high_score
262134,0,acquirer_A,105,DEBIT,company_1,high_score
276663,1,acquirer_A,46,CREDIT,company_2,intermediate_score
147477,1,acquirer_A,13,DEBIT,company_1,intermediate_score
133437,0,acquirer_A,105,DEBIT,company_1,high_score
239988,0,acquirer_A,105,DEBIT,company_1,high_score
186286,1,acquirer_A,115,DEBIT,company_1,intermediate_score
275704,1,acquirer_A,61,CREDIT,company_1,intermediate_score
218928,0,acquirer_A,241,DEBIT,company_1,intermediate_score
219737,1,acquirer_B,93,CREDIT,company_2,low_score
260089,1,acquirer_A,110,DEBIT,company_1,high_score
151655,1,acquirer_A,62,DEBIT,company_1,low_score
281940,1,acquirer_A,97,DEBIT,company_1,high_score
147039,1,acquirer_B,72,DEBIT,company_2,low_score
174826,1,acquirer_A,230,CREDIT,company_2,low_score
292254,0,acquirer_A,213,DEBIT,company_2,low_score
234208,0,acquirer_A,213,DEBIT,company_2,low_score
278732,1,acquirer_B,114,CREDIT,company_1,high_score
278506,1,acquirer_A,112,DEBIT,company_2,high_score
106931,1,acquirer_A,137,DEBIT,company_1,intermediate_score
245600,1,acquirer_A,69,CREDIT,company_1,intermediate_score
242097,1,acquirer_A,159,CREDIT,company_2,low_score
295239,1,acquirer_B,96,DEBIT,company_1,intermediate_score
155371,1,acquirer_A,143,CREDIT,company_1,low_score
288163,1,acquirer_A,103,DEBIT,company_1,high_score
191008,1,acquirer_A,68,DEBIT,company_1,high_score
172307,1,acquirer_A,115,CREDIT,company_1,low_score
125562,1,acquirer_A,231,DEBIT,company_1,low_score
187068,1,acquirer_A,175,CREDIT,company_2,intermediate_score
115496,1,acquirer_A,124,DEBIT,company_1,intermediate_score
177676,1,acquirer_A,98,CREDIT,company_1,intermediate_score
152832,1,acquirer_A,150,DEBIT,company_1,intermediate_score
155912,1,acquirer_A,202,DEBIT,company_1,low_score
123591,1,acquirer_A,85,DEBIT,company_1,intermediate_score
279830,1,acquirer_A,37,CREDIT,company_1,intermediate_score
244102,1,acquirer_A,226,DEBIT,company_1,low_score
128256,1,acquirer_A,30,DEBIT,company_1,high_score
219513,1,acquirer_A,60,CREDIT,company_2,high_score
279315,1,acquirer_A,46,CREDIT,company_1,high_score
248179,1,acquirer_B,99,CREDIT,company_1,intermediate_score
220422,1,acquirer_A,150,DEBIT,company_1,intermediate_score
124491,1,acquirer_A,61,DEBIT,company_1,intermediate_score
267538,1,acquirer_B,115,CREDIT,company_1,low_score
287042,1,acquirer_B,234,CREDIT,company_1,intermediate_score
286205,1,acquirer_A,96,CREDIT,company_2,high_score
240163,1,acquirer_A,275,DEBIT,company_1,low_score
223645,1,acquirer_A,120,CREDIT,company_2,high_score
259184,1,acquirer_A,263,DEBIT,company_2,low_score
121571,1,acquirer_A,62,DEBIT,company_2,high_score
236845,1,acquirer_A,150,DEBIT,company_1,high_score
219672,1,acquirer_A,242,CREDIT,company_1,intermediate_score
249798,1,acquirer_A,236,CREDIT,company_1,intermediate_score
273934,0,acquirer_A,244,DEBIT,company_1,low_score
180606,0,acquirer_A,244,DEBIT,company_1,low_score
103300,1,acquirer_A,198,DEBIT,company_2,intermediate_score
285049,1,acquirer_A,234,CREDIT,company_2,high_score
289259,0,acquirer_A,99,DEBIT,company_2,high_score
275971,0,acquirer_A,88,CREDIT,company_1,intermediate_score
157913,0,acquirer_A,277,DEBIT,company_1,intermediate_score
190421,1,acquirer_A,156,DEBIT,company_1,intermediate_score
106922,1,acquirer_B,102,CREDIT,company_1,high_score
121149,1,acquirer_A,146,DEBIT,company_2,low_score
138048,0,acquirer_A,177,DEBIT,company_1,low_score
257203,1,acquirer_A,170,CREDIT,company_2,high_score
197266,1,acquirer_A,71,CREDIT,company_1,low_score
262635,1,acquirer_A,61,DEBIT,company_1,intermediate_score
246460,1,acquirer_A,39,CREDIT,company_2,high_score
141115,1,acquirer_A,94,DEBIT,company_1,intermediate_score
119300,1,acquirer_B,75,DEBIT,company_2,high_score
252027,1,acquirer_A,42,DEBIT,company_1,high_score
175623,1,acquirer_A,157,CREDIT,company_2,intermediate_score
212840,1,acquirer_B,139,CREDIT,company_2,high_score
231051,1,acquirer_B,170,CREDIT,company_1,high_score
104551,1,acquirer_B,250,CREDIT,company_1,low_score
106261,1,acquirer_A,86,DEBIT,company_1,intermediate_score
158128,1,acquirer_B,167,CREDIT,company_2,low_score
237736,1,acquirer_A,109,CREDIT,company_2,high_score
196681,1,acquirer_A,110,DEBIT,company_1,low_score
202618,1,acquirer_A,78,DEBIT,company_2,low_score
211787,1,acquirer_A,95,CREDIT,company_1,high_score
104331,1,acquirer_A,236,DEBIT,company_2,intermediate_score
154761,1,acquirer_A,134,CREDIT,company_1,low_score
141604,1,acquirer_A,93,CREDIT,company_2,intermediate_score
168405,1,acquirer_A,249,DEBIT,company_1,intermediate_score
236622,1,acquirer_A,153,DEBIT,company_2,high_score
186297,1,acquirer_A,116,CREDIT,company_1,intermediate_score
216074,1,acquirer_A,78,DEBIT,company_2,high_score
